department,group,course,date,rating,text,url,sentiment_score,sentiment_label
CHEM,STEM,CHEM 2420,Updated 5/04/22,5.0,"I had Frantz for Orgo 1 and Samonina for Orgo 2, so I can make a clear comparison. I ended with a Frantz with a B+ but super burnt out, dejected, absolutely dreading Orgo 2 with her. I got on the waitlist for Samonina, and by some miracle, got in. I have actually learned to love orgo because of Samonina. She is, by far, the most enthusiastic, caring, accommodating, and fun professor. There's a stigma around Orgo, that it is super cutthroat and difficult and overall a terrible time. Frantz embraced that too deeply. While being a good lecturer, I think I saw her crack a smile a few times the whole semester and her exams were just so absurd. You could prepare and prepare, but it was just meant for you to fail sometimes. The MOST important thing for orgo is to do a ton of practice--Frantz hardly provided you with practice problems outside of HW and PLAs, and instead recommended that you practice the textbook questions. The thing is, the answer key to the TB is a separate $15 purchase, and if you don't have that key (or find another edition for free online), you basically have no idea if what you're doing is right or how to approach a problem. Samonina, on the other hand, gave us discussion sets with 40-70 practice problems, practice exams from previous years, etc. (all with keys), all while cracking jokes and smiling and being a fun professor. Dr. S would recognize students are exhausted after a final and take it easy; she'd share creative ways to remember material (i.e., with your thumbs) and took fun pictures of the class for us and her mom. Frantz never did anything of the sort. I finished Orgo 2 with Dr. S not burnt out and actually really missing the course. While Frantz/Chruma have corrections on their exams, the averages for some of them were in the 50s, so getting a perfect on corrections really only brought you up to a 70-something. Samonina's averages are consistently higher, in the 70s/80s. I would not say Dr. S's exams are easier--if you don't know the material, you don't know it and it will be hard. Prepare enough and you'll be fine because unlike Frantz's exams that are out to trick the heck out of you, Dr. S's exams are straightforward if you know the material well. Dr. S also has a category for extra credit that can add up to 7% on your final grade, so that makes up for no test corrections.To take notes in Dr. S's class: print out the slide files straight from the TB that she has prepared for you. So organized, so detailed, an absolute lifesaver. Taking your own notes is, IMO, harder to stay organized and keep track of compounds, mechanisms, text, etc. I didn't need to read the TB before going to class, as it was all gone over thoroughly in class with the most important points noted on the slide files. While she does record lectures and there is no participation grade, go to class. It is easy to fall behind, and sometimes the recordings can be forgotten or glitchy or confusing. Dr. S is a good lecturer too, like I said, as she makes most classes fun.To prepare for Dr. S's exams: I mentioned that the discussion sets may have up to 70 problems. Most don't, but do them all. Don't be lazy. Without looking at the key, do all the discussion problems, all the practice cold exams she gives, go over the notes/midterm requirements sheet in full. Go to the TA review sessions too, as they will have the answers to cold exams (keys aren't given out). Start studying earlier--I started ~5-7 days ahead of time and this was the perfect amount of time to prep. This proved effective enough for me on the exams, as the exams looked very similar to her practice cold exams from previous years. The discussion problems were always harder than the questions you'd see on the exam, but it was good to make sure you really got the mechanisms/reagents. I ended the class quite well by doing the discussions, cold exams, and reviewing my notes. Go to her OH too! Super nice to talk to and always smiling with a pleasant greeting.I know the waitlist for Dr. S is super long, but enroll yourself in it anyway. I had friends in the 30s on the waitlist that made it off, and it is well worth the chance. Dr. Samonina is lovely, fully recommend her over the other professors. Good luck!#tCFspring2022",https://thecourseforum.com/course/7513/8030/,0.9992,Positive
CHEM,STEM,CHEM 2420,Updated 5/07/24,1.67,"As someone who had Frantz for Orgo I and switched to Samonina for Orgo II, I can say that, while Samonina's class is less intense overall, Frantz is a much better lecturer and you will learn more from her. I'm glad I had Frantz to set me up with a foundation in orgo, because otherwise I would've been completely lost this semester. Samonina's discussion sections are just a completion grade, so you don't actually have to put any effort into them, as the TAs give you all the answers. This is nice in theory, but it doesn't force you to learn in the same way that Frantz's discussions do. Frantz also splits up her readings better, as Samonina just tells you what chapter we'll be learning that week but not what specific sections to read before each class. I often did other assignments or read the chapter during lecture, as they weren't very organized. For the most part, everything I learned I taught myself from the textbook. Do your best to get as high a score as you can on the HWs, quizzes, and PLAs, as those will really help to boost your grade. Other than that, TAs are very helpful for understanding the material to do the best you can on the exams. You do get one drop, which was extremely helpful, plus a maximum of +7% to your final grade at the end of the course. #tCFS24",https://thecourseforum.com/course/7513/8030/,0.9883,Positive
CHEM,STEM,CHEM 2421,Updated 7/31/23,3.67,"Not a horrible course but not super easy either. I had the 9am Monday lab and my TA didn't know what to do for experiments. Expect to do a lot of distillations which will take you forever if you actually follow the procedure, so I always turn up my hot plate when the TA isn't looking...",https://thecourseforum.com/course/7514/474/,-0.7509,Negative
CHEM,STEM,CHEM 2421,Updated 5/11/24,3.0,"The concepts behind the experiments aren't hard. It's predicting how it's going to be graded that makes everything hard.Take a Wednesday or Thursday lab to give you the most time to go to office hours, and recitation (which is usually on Sunday) and get advice from the TAs on how to write that week's lab report. If you're going to have a Monday or Tuesday lab you'd better have the a LOT of discipline to pull yourself to office hours throughout the week. But also if your lab is too early during the week, the TAs won't have the rubric yet and will still be helping others on the previous week's lab. I was actually crying every week when preparing to submit my lab report and postlab because I usually started writing on the weekend the day before recitation and two days before my lab, which is a horrible timeline to be writing weekly reports on but that's what my schedule made me have time for. Would've appreciated a Wednesday/Thursday lab so much.I think the final for this course is way harder than the orgo lab I final, and way harder than the previous year's final that Chruma gives you as practice. For this final, I went through and compiled Chruma's slides (which usually contain all the mechanisms you need to know), the experimental procedures, D&A and postlab problems, and the TA's final review slides into a big review doc. That at least prepared me a little.Put a lot of effort into your lab reports (50% of your grade) so that you can slack on the final (15% of your grade). Most people I knew, if they did well on the lab reports (as in only lost 1-2 points each report, which shouldn't be hard if you go to office hours and know how your TA grades), only needed around a 60-70% on the final to get an A. I really needed that wiggle room because that final was hard for me. I got around a 74% on the final, which was good enough but a big step down from the 87% I got on the final from orgo lab I. Definitely try hard(er) throughout the semester (than you did for semester 1) so you don't have to worry about the final.As for Chruma, he's good. His slides get more detailed this semester (more mechanisms, flow charts, schematics). And he still records his lectures, except for the final reviews.",https://thecourseforum.com/course/7514/474/,0.9032,Positive
CHEM,STEM,CHEM 2820,Updated 11/09/08,4.67,Harman is the best teacher at UVA,https://thecourseforum.com/course/7517/469/,0.6369,Positive
CHEM,STEM,CHEM 2820,Updated 4/14/09,4.33,Professor Harman is one of the best and most adorable professors I have come across so far at UVA.,https://thecourseforum.com/course/7517/469/,0.8268,Positive
CHEM,STEM,CHEM 2820,Updated 5/05/09,5.0,"This is a class that you expect to be great, and it is.  You'll have a better basis to appreciate Harman's insight because you'll be smarter now, and the lectures, problem sets, and exams may even be--may I say?--fun.  A rewarding end to the 80's series.",https://thecourseforum.com/course/7517/469/,0.9246,Positive
CHEM,STEM,CHEM 2820,Updated 5/30/09,5.0,"Great Class, great way to end the 80s series.",https://thecourseforum.com/course/7517/469/,0.8481,Positive
CHEM,STEM,CHEM 2820,Updated 6/10/09,4.33,The class was enjoyable and Harman is a great teacher. The only problem was that he did not give partial credit on tests even though the error could be small or calculation based. So that gave me a lower grade than I wanted.,https://thecourseforum.com/course/7517/469/,-0.1984,Negative
CHEM,STEM,CHEM 2820,Updated 6/11/09,3.0,"no TA.no Textbook.If you are not the top ten in 80s series, should drop this class.",https://thecourseforum.com/course/7517/469/,-0.5983,Negative
CHEM,STEM,CHEM 2820,Updated 6/11/09,4.0,"After some rough orgo sections, this is a class most 80s kids look forward too.  Professor Harman is, as always, a fantastic professor.  He is very accessible, definitely utilize his office hours to go over problem sets to make sure you are on the right track (he even give answers!).  No textbook, so go to class and stay engaged.",https://thecourseforum.com/course/7517/469/,0.7888,Positive
CHEM,STEM,CHEM 2820,Updated 7/31/09,4.33,All the problem sets are group work and you can just meet with Harman and he gives all the answers. There is no partial credit on the tests but you can get half your points back if you correct all your answers.,https://thecourseforum.com/course/7517/469/,-0.4664,Negative
CHEM,STEM,CHEM 2820,Updated 8/05/09,4.67,Amazing class. Prof Harman is engaging and funny. His material is a little difficult but is very interesting. Clearly only take this if you're already in the 80s series. A great class to finish 4 tough semesters.,https://thecourseforum.com/course/7517/469/,0.9539,Positive
CHEM,STEM,CHEM 2820,Updated 8/10/09,4.67,"Harman is an awesome professor.  If you can make it to the end of the 80's series, he makes it worth the work.  Most dedicated professor I've had, he gets tests back quickly with no TAs, will meet with you personally if you have problems, and is genuinely interested in seeing you pass with a good grade.  Also has plenty of stories (chem related and not) to keep what could be a pretty dry subject interesting.",https://thecourseforum.com/course/7517/469/,0.9422,Positive
CHEM,STEM,CHEM 3420,Updated 5/11/19,3.33,"I would say that this class, while not amazing, could have been worse with a different professor. The problem sets, midterm, and final are all worth a third of your grade and the whole course is curved fairly generously. I did not learn much in the course, but with the help of the TA's and the Simon and McQuarrie textbook it is not hard to come out with a pretty good grade. I attended about 1/5 of classes and was able to do okay (seriously Viranga was the best TA though)!",https://thecourseforum.com/course/7519/479/,0.952,Positive
CHEM,STEM,CHEM 3420,Updated 5/18/21,2.67,"I took this class virtually and did not enjoy it. That being said it could have been worse. I did not learn much and the homework did not really prepare you for the test questions so the best way to prepare was to read the book and come up with questions on your own. The lectures are just Egorov reading from the book. the homework, the midterm, and the exam are all worth 1/3 of your grade but there is a curve at the end.",https://thecourseforum.com/course/7519/479/,0.0837,Positive
APMA,STEM,APMA 2120,Updated 12/14/22,3.67,"Prof Ryals is just a plain good professor - nothing overtly bad about her, and she gives you enough resources to excel in her class.  She seems pretty enthusiastic about math, and that definitely helps the mood in class.  Her classes consist of around 30-45 minutes of lecturing and 5-15 minutes of graded groupwork with the 2-3 people sitting next to you (assigned seats that mix up every midterm).  She lectures with fill-in-the-blank notes that are available for you to print out, but I didn't and just took notes in my notebook and it still worked out well.  One problem I had with her is that she never posted completed notes online, so I had to ask a friend to send their notes when I had to miss class.Homework assignments are on WebAssign for every chapter, and for every midterm there is a longer and much more in-depth homework assignment that makes you think more critically with the covered topics.  Make sure to at least try a couple problems on WebAssign for the section covered the day of the class, as that was what really solidified my knowledge.  The tests weren't terrible, but some of my classmates struggled with them.Overall, Calculus 3 is just Calc 2 except in 3D, and it's relatively easy as long as you have a decent foundation in Calc 2.  It gets a little hard in the end, but it was definitely not that hard of a class.",https://thecourseforum.com/course/93/7224/,0.9548,Positive
APMA,STEM,APMA 2120,Updated 4/05/23,2.33,"APMA 2120 is a scuffed course for everyone, but Megan Ryals goes out of her way to make life horrible for you. We had a graded pre-class on a topic we had not learned yet (expected to just google it and figure it out) which was 5% of our grade, Additionally, we were assigned in-class worksheets in the last 10 minutes of class and expected to finish them in those ten minutes, even though we had just learned the content (15% of your grade btw). Outside of those, we had extended assignments every two weeks that were impossible to complete without instructor help during office hours (not allowed to work with other people for this assignment btw).She also doesn't know how to lecture effectively, she'll just simply read off the notes without going into depth. If you go to office hours for clarity she'll just redirect you to a textbook and tell you to read from there. Overall, this course is a lot of work and you need to take it with an effective professor, not Megan Ryals",https://thecourseforum.com/course/93/7224/,0.6011,Positive
APMA,STEM,APMA 2120,Updated 5/10/24,3.0,"Most people said that multi was easier than calc 2. Personally I found multi to be more difficult. I did not think Ryals was a particularly good or bad professor but she got the job done. She did have less homework assignments than other professors and was always willing to help students either after class or during office hours. There were 5 tests (4 ""midterms"" and a final) which made it seem like we were constantly having tests but I guess it also meant there was less content on each test making it easier to study. I found tests 1 and 4 the most difficult. Many students do not attend lecture but I recommend going because that is when she goes over nearly all of the content... even if it means waking up early. She also did not post completed notes from class only blank copies.#tCFS24",https://thecourseforum.com/course/93/7224/,0.8683,Positive
APMA,STEM,APMA 2120,Updated 11/12/24,3.0,"Prof Ryals is a pretty average teacher, she's not bad but not amazing. Class time is mostly made up of guided notes and group work (assigned groups and the work is graded on accuracy). While the teaching style is average (and sometimes unhelpful), the WebAssign homework provides substantial practice and definitely makes me feel more comfortable with the content. The reason why I think her lectures are unhelpful is because she proves things in a really weird way and sometimes leaves us more confused. We also have to do pre-class assignments which are just worksheets due before class, they're usually pretty easy but at least for our section, the preclass is ahead of what we learn so sometimes you will be doing problems that you have yet to learn about. The tests, one for each unit, generally consist of problems much easier than the Webassigns and she gives practice problems (a little harder than test questions). Overall, the class isn't too bad as long as you stay ahead of your homework and go to class.#tCFF24",https://thecourseforum.com/course/93/7224/,0.8642,Positive
APMA,STEM,APMA 2120,Updated 12/03/24,2.0,"If you can avoid taking this class with Ryals, I suggest taking it with someone else. She's a nice person and is willing to help during office hours, my main problem with her class is the disconnect between how she teaches and her tests. I would study and look at class notes and do all the things to prepare, and then I'd get to the tests and the questions would be so different than what we had previously done in class. I started reading the textbook and completely ignoring her notes when studying because to me they just weren't helpful. She had us watch videos before class except they were so disorganized and I never knew what order to watch them in. She also just wasn't very thoughtful about the timing of assignments (and I know multi has a lot of content to get through), but I emailed her for an extension on an extended assignment because we had 3 WebAssigns, an extended assignment, and a midterm all within the 3 days, and when she emailed me back she said she just ""didn't realize"" she had made these things due all at the same time. Overall, her class is frustrating even though she herself is a pretty nice person.",https://thecourseforum.com/course/93/7224/,0.0397,Neutral
APMA,STEM,APMA 2120,Updated 4/24/25,4.0,"I think that the reviews for this class are far too low. I believe overall Professor Ryals is a good professor. While Professor Hellings will overtly tell students what type of questions will be on the exam Professor Ryals does not, however it is still possible to excel in her class. The preclass assignments take less than ten minutes every time, and the in-class assignments are a pain because you can't miss too many classes, however she is very understanding and will drop some at the end. As long as you watch the videos given to you and stay on top of your assignments, this class is incredibly manageable and I recommend taking it with Professor Ryals.",https://thecourseforum.com/course/93/7224/,0.4843,Positive
APMA,STEM,APMA 2120,Updated 12/18/20,4.67,"Professor Hellings is a sweet professor. You can tell from his lessons that he is super passionate about the subject and really wants to see his students learning. He is really nice and super helpful during office hours and about emailing him for questions. I also found that his lessons during lectures were a lot more helpful than the textbook. While the textbook is a tad dense, his lessons were clear and help you digest the topics and see connections between chapters a lot more.With four midterms, this class is definitely a kicker. Hellings didn't have quizzes so take that as you will as far as making the tests harder or easier. Still, def recommend!#tCF2020",https://thecourseforum.com/course/93/11415/,0.9867,Positive
APMA,STEM,APMA 2120,Updated 9/22/21,4.67,I have no complaints about hellings or the class. He's a nice professor with easy to understand lectures. The homework prepares you for the tests well and he is a flexible with extensions etc. I would reccommend,https://thecourseforum.com/course/93/11415/,0.8738,Positive
APMA,STEM,APMA 2120,Updated 1/08/22,5.0,"Prof Hellings was a great professor and he did a good job at making the difficult concepts simpler to understand. He did add in physics concepts a lot of times that were harder to understand, but they were useful and not on the exams. There were 3 regular exams and a final exam for this class. The material got more difficult by the 3rd exam, and the topics build on each other so it's important to go to office hours early if you don't understand something. There were weekly homeworks and pre-class videos but there were no quizzes. Overall, the class is tough but Prof Hellings makes it easier to understand and conceptualize.",https://thecourseforum.com/course/93/11415/,0.6886,Positive
APMA,STEM,APMA 2120,Updated 4/27/22,4.33,"Multivariable Calculus is not an easy course, but Hellings made it worth it. He's a great lecturer who really knows and understands exactly what is going on, and is really passionate about making sure everyone succeeds and understands. He's willing to understand that life sometimes gets in the way, and makes reasonable accommodations. We had 3 midterm exams and 1 final, which were all fair and not extraordinarily painful. The way the course was structured is you watch about 10-15 min of videos before each class (I recommend putting it on 1.5x speed), and then do a short pre-class activity (graded for effort/completion) so he can spend more time in lecture discussing the more complicated parts of the topic. Then after he lectures for about half the time, you do a worksheet to reinforce the ideas (working in groups is highly encouraged). There are also weekly WebAssign problem sets, don't leave those to the last minute! It was a really good course, definitely recommend taking it with Hellings.",https://thecourseforum.com/course/93/11415/,0.9918,Positive
APMA,STEM,APMA 2120,Updated 6/08/22,4.67,"Overall I felt calc 3 was easier than 2 in the sense that there is not nearly as much content to know and remember as there is for calc 2. I actually almost enjoyed some of the stuff we learned. Prof. Hellings is incredibly nice and a great prof but sadly this class is ruined by him not having control over the exams which instead are written by all the profs and given to everyone.Class always consisted of a pre class which was a few videos always totaling less than 15 minutes and a 1-3 question worksheet graded on completion (a very basic concept check). Then he would lecture for ~30 minutes and then hand out a worksheet that was due the next day at 5 pm (meaning if you had questions, you could ask during the next class; and friday's ws was always due on monday at 5).The worksheets were helpful and mostly easy but sometimes could be confusing. WebAssigns would be long and tedious as to be expected with apma calculus. My big gripe was that I always felt confident in my knowledge leading up to exams because of the webassigns and worksheets and I would spend many hours studying for the 3 midterms just to end up not doing very well. The exams were usually 7-10 questions with question 1 being T/F roughly A-H. My grade in the class was roughly a 93 for non exam work but ~80 for exams. The final was rough but at this point I wasn't surprised.Overall, calc 3 is tough for some and some just get it, I am not one of those, but regardless of who you are, Prof. Hellings is incredibly nice and very caring and also very accommodating. Try your best to get him if you can.",https://thecourseforum.com/course/93/11415/,0.9795,Positive
APMA,STEM,APMA 2120,Updated 4/10/24,5.0,"BESTIE CHRIS IS BAE. Professor Hellings is so chill and kind in class and during OH. His lectures are engaging (sometimes he'll tell a linguistics fun fact) and he always explains concepts well. If you don't understand, he will try his best to use different examples and reasonings to ensure you know what is happening. I always went to OH with random conceptual questions or just like ""what if I did it this way..."" kind of things and he was always happy to sit with me and figure it out! He loves solving problems and is always enthusiastic about helping out. You can get 100% on all the worksheets because he'll check your answers for you during OH or after class, and all the pre-classes are graded on completion (and they're usually like 1 multiple choice question). The tests are not super hard—there are 4 midterms and they're all only 50 minutes long, so they're all not too bad. The final was just a really long midterm (same difficulty). Chris is a very awesome guy and my favorite APMA prof definitely take multi with him.",https://thecourseforum.com/course/93/11415/,0.9915,Positive
APMA,STEM,APMA 2120,Updated 4/15/24,5.0,honestly a shining light in my first semester at uva. hellings is genuinely one of the sweetest professors you'll find out there. he is pretty thorough with his explanations and is always willing to answer questions and help you if you are confused. tests unfortunately are a good chunk harder than worksheets and examples as they are department-wide but you can still do solid if you understand thoroughly. after i had him for multi i had him for ode which was a similar good experience. webworks are annoying but just don't leave them till last minute.,https://thecourseforum.com/course/93/11415/,0.716,Positive
APMA,STEM,APMA 2120,Updated 5/02/24,4.0,"Regarding the class itself:To address everyone saying calc 3 is easier calc 2, I think it depends on how good you are at visualizing in 3D. Since I am more comfortable working with 2D, I think calc 3 is definitely more difficult than calc 2. Some of the concepts in this course can be difficult to understand (parametrizing surfaces, triple integrals, stoke's theorem...etc). The good thing about calc 3 is that everything builds on top of another, so there isn't much content to understand in order to be successful in this course and ace the exams. In the end, it is really about parametrizing surface/lines, taking double/triple integrals, vector dot/cross products, and partial derivatives. Even though I don't agree with how some people say calc 3 is just calc 1, I can get why some people say this. The concepts of calc 3 really have very little to do with calc 2 (we don't use integration techniques, series, and paramatric equations in calc 3) , and they heavily rely on the foundations of calc 1. So, if you are not good at calc 2, you can still do well in this class!Regarding the professor/class structure:Professor Hellings is a great professor. He lectures like he is actually enthusiastic about the content, and the way he solves problems are easy to understand and follow. If you ask him to check the answers in the worksheet, he will be very happy to do that, which means you can easily get a 100% on all of the worksheets. This class is heavily weighted toward exams (I believe about 65% of the final grade come from them), which means your final grade in the class will not differ much from the average in all of the exams. The exams are not overly hard, but they are harder than the typical worksheet problems and there is also a good degree of time pressure (you only have 50 minutes to solve 10-12 questions, and some of the questions are long), so make sure you actually understand the concepts beforehand(The practice questions that he release before the exams will help!)! There are also 2 extended assignments that take up 8% of the final grade: the first one can take some time to think through, but the second one are more of just time consuming rather than being difficult.Overall, calc 3 is not an easy class and it should be viewed as being similar to calc 2 in terms of difficulty (for the general student population). But if you are working hard enough to understand what you are learning, you can still walk out of the class with a B or even a A!",https://thecourseforum.com/course/93/11415/,0.9498,Positive
APMA,STEM,APMA 2120,Updated 5/04/24,5.0,"This course was fantastic, Hellings teaches the content in a very simplistic manner and attempts to help every student with the course material. Hellings doesn't have lecture slides or recorded lectures so you have to show up to class to understand the content, in theory, you can ask him to send you recordings and lecture notes however he doesn't reply to his emails. Hellings is super kind and if you approach him during OH, he is more than happy to provide you with the materials needed. One thing about this class is that if you have trouble visualizing in 3d then it'll be a rough ride during exams, for other assignments it's not bad due to online software.",https://thecourseforum.com/course/93/11415/,0.9567,Positive
APMA,STEM,APMA 2120,Updated 5/10/24,4.0,"Hellings is a pretty good proffesor. He is actually very accommodating and open to extenuating circumstances as well as a pretty good lecturer. He makes content easy to digest and the classwork is not too overbearing so just keep up with the work and you should do fine. Exams are not too bad, it can be easy to make small mistakes but the partial credit is very forgiving. The final in my opinion was very hard, a step up from the midterms, although I did end with an A. My only criticism of Hellings is that he can be difficult when it comes to responding to emails and sometimes he just forgets about them so tbh just talk to him in person and you'll get way more communication out of him than with any old email.",https://thecourseforum.com/course/93/11415/,0.8649,Positive
APMA,STEM,APMA 2120,Updated 1/12/23,1.67,"Guys you are in for a ride. This is by far my least favorite class. Well at least with professor Mahmood. Every day you come in all he do is a point to the PowerPoint and talk. Lectures are not recorded but honestly, you can decide if you feel like going to class or not. Homework is not hard, they allow for resubmission so just check over and over until you are 100% with it. What takes the most time is the WebAssign because the value they assign to it is absurd.The additional project is sometimes confusing, the key to it is to not overthink, and at the same time go to TA hours and ask them for help with it :).For tests, it's pretty difficult but not impossible, as long as you memorize every formula and did like 3 practices problem per said formula you will think the test is easy.I recommend paying attention to the first few units because they will come together at the final unit when everything you learn will come back to you. The final unit will be what the final exam is based on so study really hard.If you got professor Mahmood, not all hope is lost, just study a lot in your own time because you essentially are self-teaching yourself.  It will help if you understand the topic he is teaching ahead of time so that when you go to lecture you actually understand what he is saying.",https://thecourseforum.com/course/93/12611/,0.7249,Positive
APMA,STEM,APMA 2120,Updated 1/26/23,4.0,"A lot of people did not like him as an instructor, but I really enjoyed APMA 2120 with Prof. Mahmood. It was his first semester teaching at UVA, but I think that he did a very good job in teaching the content. A lot of the parts of the course that I did not like, namely the WebAssign, were departmental decisions and not up to him, but he was good with questions and in office hours. I highly reccomend Prof. Mahmood for Multi Calc; even though it was difficult, he was a good instructor.",https://thecourseforum.com/course/93/12611/,0.9083,Positive
APMA,STEM,APMA 2120,Updated 12/19/23,4.0,"Multivariable calc may seem daunting at first, but it's honestly very manageable as long as you keep up with the lectures and effectively practice the concepts through worksheets and WebAssign. Professor Mahmood has a very basic, droning lecture style with Powerpoints that may or may not be your cup of tea. I've found his teachings to be good enough to understand the (sometimes brain-crushing) calc topics. He is a caring professor though, and will happily assist you in your multivariable journey.A online textbook is provided; it's mostly useless though. I found that TAs and office hours are much better resources for clarification and homework help. Tests are weighted heavily in this course, and the provided pdf practice tests are sooo helpful for gaining confidence during exam time. There's also 2 extended assignments with a dozen+ pages of problems each which I assumed would be really bad, but in the end they were straightforward and pretty easy if you make the time out for it.All in all, I thought the topics in multi were very interesting and everything really does come together in the end. I still wish Professor Mahmood would make lectures more interesting and a bit more interactive somehow. With a bit of discipline, you *might* be able to breeze through this course. Multi may leave you feeling like a fraction of a person, but remember, you're a whole lot of awesome! #tCFF23",https://thecourseforum.com/course/93/12611/,0.996,Positive
APMA,STEM,APMA 2120,Updated 2/22/24,4.0,"Prof Mahmood gets hate for no reason. He's a pretty quiet and reserved guy but likes to drip the occasional joke. I came in as a first year with no clue how to do college classes and did just fine. Multi is a lot of processes that you get to know through practice (believe me, they give you a lot of practice). His lectures and exams were pretty straight forward and he had well timed office hours which were very helpful if you attend (he is one of the nicest professors I've had). The four classes per week and lots of homework were not the greatest but if you use Prof Mahmood wisely, you will be fine.",https://thecourseforum.com/course/93/12611/,0.9666,Positive
APMA,STEM,APMA 2120,Updated 3/04/24,4.33,"Professor Mahmood is without a doubt one of the kindest and most knowledgeable professors at UVA. He is very well-informed about Calc 3 and is very good at explaining concepts in an understandable way. He is also very supportive about the learning process, always encouraging students to answer questions without fear of being wrong and to seek resources for improvement such as talking to him or a TA at office hours. He is a very kind and caring professor For the many people that complain about him being hard to understand due to his accent, I urge you to have an open mind and to just try harder to listen to him. He truly is incredible and I would hate for people not to appreciate him simply because of his accent",https://thecourseforum.com/course/93/12611/,0.9316,Positive
APMA,STEM,APMA 2120,Updated 5/13/24,4.33,"A lot of people thought Calc 3 was easier than Calc 2, but I found them to be the same level of difficulty. I think the difference with Calc 3 is that it starts out easy in the beginning, but it definitely became tricky towards the end of the course. Overall, I found this course to be well-structured and well-taught. For each lecture, you have to complete a pre-class assignment (a video and worksheet, graded on completion), a worksheet covering material from the previous lecture (graded on accuracy), and a WebAssign (graded on accuracy with 10 tries per question, though these weren't due until Tuesday the following week). With 4 classes a week, this was probably my most time-consuming class, so be warned. It is easy to get a 100 in each of the 3 categories, though (I would recommend going to TA office hours to get your worksheet answers checked). There were 4 midterms, which are worth a decent portion of your grade, but I didn't find them to be terribly difficult. If you redo the in-class problems and worksheets right before each one, you should do well. Professor Mahmood also posted a pdf of practice problems before each test which was SUPER helpful. Finally, during the second half of the course, there were 2 extended assignments (longer packets of problems that went in-depth into certain topics we covered). The first one was kind of difficult, and to me, these felt unecessary simply due to the amount of other work we were already given. You have ~2 weeks to complete each one but I'd recommend starting early and working on them in TA office hours.As for Professor Mahmood, I found him to be an effective lecturer. He is also an extremely kind man. I went to both the TA and his office hours, and he was always super helpful and kind to me one-on-one. Additionally, I heard that he made accommodations for a lot of people who missed assignments (like worksheets, WebAssigns) by letting them turn them in late without penalty. I would highly recommend him for APMA 2120.",https://thecourseforum.com/course/93/12611/,0.99,Positive
APMA,STEM,APMA 2120,Updated 5/14/24,2.33,"This class was conceptually hard for me to understand, but I think that Mahmood is not the greatest at teaching the class. He will gloss over material and not put it into the lectures, and then you will find that material on the test for a significant number of points. The final is extremely difficult in comparison to the rest of the tests, and the last chapter is quite difficult. Mahmood teaches the class alright, and he is forgiving about deadlines, but he does not do the greatest job at explaining how to approach the problems and set them up.",https://thecourseforum.com/course/93/12611/,-0.9222,Negative
APMA,STEM,APMA 2120,Updated 7/25/24,3.33,"A lot of people did not like him as a professor but I thought he did a great job and was very accommodating of students. You could tell that he wanted everyone in the class to succeed and was approachable if you had any questions. The course has 4 midterms spread throughout the semester and a cumulative final which mostly focuses on the last unit. The midterms are hard but they are not unreasonable. After the first midterm, you can really get an idea of what they are looking for and this will help you study for future exams. There are also worksheets every class which you have almost 48 hours to complete. The worksheets are not too difficult and you can work with your classmates to complete them. I recommend making a group of other students who you can work through difficult problems with and check answers with in the end. You also have weekly webassigns, usually 2-3 sections. These webassigns do take a substantial amount of time but are usually harder than questions on tests so if you feel confident in answering the webassign questions its a good sign. The webassigns are also an easy 100% since you get 10 attempts per question. There is also a preclass assignment before most lectures which is just a short 5 minute video and 1 or 2 questions which are graded for completion. These are usually just there to introduce you to a topic before the actual lecture. The last grading section are the extended assignments. There are 2 throughout the semester which are basically longer problem sets. These must be done individually but you can get help from TAs or from the professor. I found these to be the most helpful when practicing for tests. Overall, this class is pretty difficult but it has to do more with the content and less with Professor Mahmood. There is no reason to be worried about taking the class with him and as long as you do all the assignments and do a reasonable amount of studying before each midterm, you should do good. #tCFF23",https://thecourseforum.com/course/93/12611/,0.985,Positive
APMA,STEM,APMA 2120,Updated 7/25/24,3.33,"For Prof. Mahmood:For all intents and purposes, having Mahmood is good, or at least better than what the other reviewers say. For me, most of my learning came from teaching myself through the textbooks, so his class served as practice. He isn't super engaging during lectures, so if you don't learn math well through self-practice, I would try for someone else. Though, don't worry if you get him - he explains problems well if you ask, and is very kind.For the class as a whole:APMA 2120 content as itself isn't that bad, pretty straightforward for the first few units. Though, the last unit (chapter 16) is pretty hard. This will make up the majority of the content on the final, so be prepared. I spent most of my time studying for finals on that, and it helped (though don't not study the other units). There is no curve on anything, however the midterms and finals were reasonable (no ridiculously hard integration techniques or trig like in calc 2) and fair. There was really no content that Mahmood missed that was on midterms. From talking to other people, it seems like APMA 2120 is standardized throughout the department.",https://thecourseforum.com/course/93/12611/,0.5295,Positive
APMA,STEM,APMA 2120,Updated 7/25/24,5.0,"Mahmood the GOAT!!! If you are generally good at math, I recommend taking Professor Mahmood. He covers content pretty quickly and assumes you have a good foundation so if you meet all of those requirements he is a pretty solid choice. The only downside I've experienced this semester is that he doesn't post recorded lectures. He does post the lecture slides with notes, so if you're comfortable learning off of those then you're good to go.#tCFF23",https://thecourseforum.com/course/93/12611/,0.9667,Positive
